UniqueID,rank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks_ppm_,medianAbsoluteMassErrorFragmentPeaks_ppm_,massErrorPrecursor_ppm_,ionMass,retentionTimeInSeconds,id,ms2_id,num_strains_sig
met_64,2084,C51H77N5O,[M + H]+,C51H77N5O,0.234673367,13.91135929,13.91135929,0,5,0.16991404,-1.086308705,2.818983429,-2.431743282,776.6182,412.13,2233_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime412.13scanNumNApre,2233,3
met_6400,1917,C32H64O12,[M + K]+,C32H64O12,0.348743719,10.43188875,10.43188875,0,3,0.240850059,-3.123664877,3.123664877,0.977934043,679.4036,53.84,1364_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime53.84scanNumNAprec,1364,1
met_6403,1985,C37H70N6O7,[M + K]+,C37H70N6O7,0.32160804,8.037210173,8.037210173,0,6,0.409363745,-1.585630776,1.585630776,-2.076979708,749.4922,162.79,1913_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime162.79scanNumNApre,1913,3
met_6404,2051,C51H70O5,[M + H]+,C51H70O5,0.261809045,6,6,0,1,0,NaN,NaN,4.057727861,763.5327,181.07,2076_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime181.07scanNumNApre,2076,2
met_6407,1957,C41H82O7,[M + K]+,C41H82O7,0.335175879,6,6,0,1,0,NaN,NaN,2.324977352,725.5709,414.74,1691_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime414.74scanNumNApre,1691,1
met_6416,2035,C40H64O12,[M + H]+,C40H64O12,0.274874372,6,6,0,1,0,NaN,NaN,-1.97158962,737.4456,56.19,1782_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime56.19scanNumNAprec,1782,1
met_6420,734,C44H69NO4,[M + H]+,C44H69NO4,0.995477387,49.17881043,49.17881043,0,10,0.524295775,-1.888685264,2.558402462,-2.270621737,676.5284,323.77,1337_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime323.77scanNumNApre,1337,1
met_6431,1484,C48H95NO4,[M + H]+,C48H95NO4,0.689447236,1,1,0,1,0,NaN,NaN,1.882193165,750.7348,555.81,1932_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime555.81scanNumNApre,1932,4
met_6432,630,C49H74O4,[M + H]+,C49H74O4,0.998994975,174.2023518,174.2023518,0,57,0.989744752,-1.650069285,1.686946249,1.804231594,727.5673,416.08,1711_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime416.08scanNumNApre,1711,1
met_6463,937,C39H74NO8P,[M + H]+,C39H74NO8P,0.97638191,41.0780978,41.0780978,0,9,0.840746195,-2.59824111,2.59824111,1.97982218,716.5239,195.99,1611_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime195.99scanNumNApre,1611,2
met_6465,970,C42H76NO10P,[M + H]+,C42H76NO10P,0.971356784,31.16473212,31.16473212,0,7,0.760108595,-2.178447791,2.178447791,0.812794232,786.5286,153.41,2359_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime153.41scanNumNApre,2359,1
met_6466,450,C36H70O3,[M + H]+,C36H70O3,1,30.84839604,30.84839604,0,4,0.358596679,-3.190140444,3.190140444,2.406797806,551.5411,356.73,3171_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime356.73scanNumNApre,3171,3
met_6469,19,C46H69NO5,[M + H]+,C46H69NO5,1,159.3514953,159.3514953,0,42,0.953736932,-2.557250456,2.557250456,-2.164284247,716.5233,267.51,1612_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime267.51scanNumNApre,1612,1
met_6490,1185,C44H81N9O5,[M + Na]+,C44H81N9O5,0.898492462,13.90078979,13.90078979,0,7,0.599894755,-2.664292536,2.664292536,-1.415881192,838.6241,292.34,3004_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime292.34scanNumNApre,3004,1
met_6499,1112,C47H93NO3,[M + H]+,C47H93NO3,0.935678392,2.938833287,2.938833287,0,2,0.252047316,-4.265813627,4.265813627,2.327813068,720.7245,451.62,1655_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime451.62scanNumNApre,1655,1
met_6505,1538,C27H39N3O6,[M + H]+,C27H39N3O6,0.635678392,37.7426746,37.7426746,0,7,0.242973708,-1.81937865,1.81937865,4.255640896,502.2933,100.93,2594_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime100.93scanNumNApre,2594,1
met_6513,6,C46H85NO6,[M + K]+,C46H85NO6,1,192.5227305,192.5227305,0,27,0.691854925,-2.547917119,2.547917119,1.337982923,786.6019,392.37,2365_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime392.37scanNumNApre,2365,1
met_6514,730,C44H88NO8P,[M + H]+,C44H88NO8P,0.995477387,15.94585217,15.94585217,0,5,0.569214512,-2.659127229,2.659127229,3.121723008,790.6345,371,2424_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime371scanNumNAprecMz,2424,3
met_6526,1941,C54H90O3,[M + K]+,C54H90O3,0.339698492,6,6,0,1,0,NaN,NaN,-4.911099645,825.6481,368.47,2842_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime368.47scanNumNApre,2842,2
met_6527,397,C42H83NO4,[M + H]+,C42H83NO4,1,43.77692121,43.77692121,0,21,0.841681995,-2.03918488,2.03918488,1.670183168,666.6406,419.73,1293_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime419.73scanNumNApre,1293,1
met_6529,732,C46H90NO7P,[M + H]+,C46H90NO7P,0.995477387,9.814960282,9.814960282,0,4,0.453255426,-1.743928173,1.743928173,-4.830209709,800.6489,381.92,2549_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime381.92scanNumNApre,2549,1
met_6535,67,C46H65NO5,[M + H]+,C46H65NO5,1,126.2177153,126.2177153,0,18,0.549191023,-2.744019328,2.744019328,-1.614939458,712.4924,214.9,1574_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime214.9scanNumNAprec,1574,2
met_6539,1237,C45H80NO8P,[M + H]+,C45H80NO8P,0.871356784,38.92031237,38.92031237,0,8,0.948788259,-2.744467439,2.744467439,1.344623176,794.5705,232.94,2464_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime232.94scanNumNApre,2464,1
met_6556,1467,C50H95NO6,[M + H]+,C50H95NO6,0.706030151,3.88349546,3.88349546,0,3,0.629417704,-3.650743376,3.650743376,1.591358524,806.7245,434.3,2623_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime434.3scanNumNAprec,2623,2
met_6560,395,C43H85NO4,[M + H]+,C43H85NO4,1,43.97223831,43.97223831,0,20,0.814655636,-2.117677128,2.117677128,1.415322524,680.6561,429.74,1374_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime429.74scanNumNApre,1374,1
met_6571,1441,C46H91NO3,[M + H]+,C46H91NO3,0.727638191,1,1,0,1,0,NaN,NaN,2.161818454,706.7087,470.61,1548_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime470.61scanNumNApre,1548,1
met_6591,363,C42H85NO3,[M + H]+,C42H85NO3,1,51.80162564,51.80162564,0,9,0.459339027,-2.643895651,2.643895651,0.119461701,652.6603,467.6,760_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime467.6scanNumNAprec,760,1
met_66,670,C41H81NO7,[M + H]+,C41H81NO7,0.99798995,13.71062118,13.71062118,0,5,0.352628918,-1.658879468,1.658879468,1.740791964,700.6098,384.81,1499_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime384.81scanNumNApre,1499,2
met_6602,1468,C35H58N5O5P,[M + H]+,C35H58N5O5P,0.705527638,40.66063545,40.66063545,0,9,0.865353741,-2.371585065,2.38925903,-0.807114594,660.4243,133.34,1026_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime133.34scanNumNApre,1026,2
met_6617,1862,C43H68N2O4,[M + H]+,C43H68N2O4,0.416582915,17.89017778,17.89017778,0,6,0.573385072,-0.90288011,0.90288011,-1.749175071,677.524,244.32,1345_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime244.32scanNumNApre,1345,4
met_6618,2104,C49H72O4,[M + Na]+,C49H72O4,0.215075377,6,6,0,1,0,NaN,NaN,4.439274744,747.5356,160.2,1884_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime160.2scanNumNAprec,1884,3
met_6621,1022,C38H73NO3,[M + H]+,C38H73NO3,0.96080402,1,1,0,1,0,NaN,NaN,2.663579835,592.5679,338.04,3891_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime338.04scanNumNApre,3891,1
met_6624,482,C41H85NO,[M + H]+,C41H85NO,1,21.15745093,21.15745093,0,7,0.609048855,-1.307770388,1.307770388,1.490472624,608.6713,422.84,4299_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime422.84scanNumNApre,4299,1
met_6631,1010,C38H77N2O7P,[M + H]+,C38H77N2O7P,0.964321608,39.06609543,39.06609543,0,8,0.838383003,-1.260639282,1.260639282,2.386932273,705.5558,208.01,1533_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime208.01scanNumNApre,1533,1
met_6632,2258,C27H43NO4,[M + H]+,C27H43NO4,0,109.1506957,109.1506957,0,43,0.875305623,-1.888685264,1.898664018,0.705070611,446.3268,88.9,2049_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime88.9scanNumNAprecM,2049,2
met_6634,1598,C46H93N2O6P,[M + H]+,C46H93N2O6P,0.571859296,38.42100943,38.42100943,0,8,0.918159088,-1.734200381,1.734200381,1.868839042,801.6859,396.8,2554_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime396.8scanNumNAprec,2554,3
met_6686,1201,C41H80NO10P,[M + Na]+,C41H80NO10P,0.891959799,34.0878602,34.0878602,0,8,0.787029421,-2.120474929,2.120474929,4.740407984,800.545,158.91,2539_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime158.91scanNumNApre,2539,1
met_67,423,C44H87NO7,[M + H]+,C44H87NO7,1,37.22303803,37.22303803,0,6,0.589014158,-2.706082737,2.706082737,2.247906449,742.6572,413.84,1832_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime413.84scanNumNApre,1832,1
met_6710,916,C48H90NO8P,[M + H]+,C48H90NO8P,0.978894472,38.9522674,38.9522674,0,9,0.851638399,-1.801759828,1.801759828,1.33001785,840.6488,346.84,3031_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime346.84scanNumNApre,3031,1
met_6711,189,C35H72O2,[M + H]+,C35H72O2,1,87.29099928,87.29099928,0,24,0.929234829,-2.448145537,2.448145537,2.458329181,525.5618,394.07,2851_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime394.07scanNumNApre,2851,1
met_6731,2192,C24H44FNO6,[M + K]+,C24H44FNO6,0.124120603,3.093128485,3.093128485,0,3,0.111009174,3.135617063,3.135617063,-1.448091911,500.2777,71.98,2561_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime71.98scanNumNAprec,2561,1
met_6732,654,C48H71NO5,[M + Na]+,C48H71NO5,0.998492462,180.6304704,180.6304704,0,45,0.949370556,-2.577733322,2.577733322,2.03385101,764.524,236.03,2086_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime236.03scanNumNApre,2086,4
met_6785,161,C41H83NO5,[M + H]+,C41H83NO5,1,93.91265402,93.91265402,0,37,0.913421707,-2.23285053,2.23285053,2.533105375,670.6361,405.46,1307_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime405.46scanNumNApre,1307,1
met_6787,1009,C39H77NO7,[M + H]+,C39H77NO7,0.964321608,37.66784633,37.66784633,0,6,0.855231382,-1.821590318,1.821590318,1.813533899,672.5785,328.52,1313_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime328.52scanNumNApre,1313,2
met_6788,223,C46H73NO4,[M + H]+,C46H73NO4,1,81.78317998,81.78317998,0,13,0.56393631,-1.913373246,1.913373246,-1.186935982,704.5604,376.62,1529_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime376.62scanNumNApre,1529,6
met_6795,419,C45H86NO10P,[M + H]+,C45H86NO10P,1,38.12568257,38.12568257,0,8,0.595293417,-1.260639282,1.461202055,1.067689561,832.6071,195.84,2934_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime195.84scanNumNApre,2934,2
met_68,1606,C48H84O3,[M + K]+,C48H84O3,0.562311558,12.63471482,12.63471482,0,4,0.171855922,-0.634478882,0.634478882,-3.751523658,747.6024,418.73,1889_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime418.73scanNumNApre,1889,2
met_6820,115,C50H75NO5,[M + H]+,C50H75NO5,1,104.4365046,104.4365046,0,26,0.733539708,-2.384933218,2.384933218,-1.169200771,770.5709,314.71,2148_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime314.71scanNumNApre,2148,2
met_6821,2013,C51H82O6,[M + H]+,C51H82O6,0.297487437,6,6,0,1,0,NaN,NaN,0.736722981,791.619,290.84,2434_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime290.84scanNumNApre,2434,1
met_6822,631,C50H73NO5,[M + Na]+,C50H73NO5,0.998994975,80.0924687,80.0924687,0,19,0.628613305,-3.105506835,3.105506835,1.650599463,790.5394,208.85,2414_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime208.85scanNumNApre,2414,6
met_6830,1826,C40H79N5O10,[M + H]+,C40H79N5O10,0.451758794,4.880006331,4.880006331,0,4,0.239534884,-2.684987067,2.684987067,-0.847696889,790.5893,96.31,2419_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime96.31scanNumNAprec,2419,2
met_6834,929,C27H54NO7P,[M + H]+,C27H54NO7P,0.977386935,45.14160898,45.14160898,0,9,0.931311018,-2.371585065,2.371585065,0.622423025,536.3714,135.52,2951_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime135.52scanNumNApre,2951,1
met_6848,2239,C35H61NO9,[M + K]+,C35H61NO9,0.03919598,1,1,0,1,0,NaN,NaN,2.814517621,678.3997,67.1,1349_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime67.1scanNumNAprecM,1349,4
met_6849,498,C44H87NO4,[M + H]+,C44H87NO4,1,16.52803126,16.52803126,0,5,0.490952006,-0.517989706,0.877407648,2.178414066,694.6723,437.31,1463_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime437.31scanNumNApre,1463,3
met_685,1477,C51H97NO6,[M + Na]+,C51H97NO6,0.694974874,144.1232792,144.1232792,0,36,0.862868985,-3.190140444,3.190140444,3.428734601,842.7237,455.56,3058_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime455.56scanNumNApre,3058,3
met_6851,1331,C48H74O8,[M + H]+,C48H74O8,0.811557789,141.2465391,141.2465391,0,21,0.514242879,-3.586346816,3.586346816,-3.650575813,779.5428,264.09,2271_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime264.09scanNumNApre,2271,1
met_687,1803,C44H83NO8,[M + H]+,C44H83NO8,0.466834171,67.98201724,67.98201724,0,38,0.843654496,-2.65520942,2.65520942,-1.649931827,754.6179,263.33,1977_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime263.33scanNumNApre,1977,3
met_6883,1392,C46H82N3O7P,[M + H]+,C46H82N3O7P,0.765326633,9.159546682,9.159546682,0,4,0.316242879,-2.573787019,2.573787019,3.881252559,820.5995,196.13,2786_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime196.13scanNumNApre,2786,4
met_690,1436,C54H82O4,[M + H]+,C54H82O4,0.730653266,72.1122955,72.1122955,0,18,0.69441657,-2.019686773,2.019686773,3.032114019,795.631,446.62,2476_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime446.62scanNumNApre,2476,4
met_6901,699,C41H81NO4,[M + H]+,C41H81NO4,0.996984925,48.83333676,48.83333676,0,22,0.88660066,-1.888685264,1.888685264,1.629536215,652.6249,411.1,734_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime411.1scanNumNAprec,734,3
met_6909,1212,C43H87NO4,[M + H]+,C43H87NO4,0.885427136,74.09257415,74.09257415,0,15,0.845390161,-3.396619925,3.396619925,1.48429144,682.6718,491.29,1386_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime491.29scanNumNApre,1386,1
met_6936,1678,C46H70O,[M + Na]+,C46H70O,0.509547739,6,6,0,1,0,NaN,NaN,-4.213813256,661.5291,239.5,1130_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime239.5scanNumNAprec,1130,2
met_6938,544,C43H80O4,[M + H]+,C43H80O4,1,9.036048521,9.036048521,0,3,0.092529389,-2.476057099,2.476057099,2.966238985,661.6149,457.89,1174_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime457.89scanNumNApre,1174,1
met_6949,764,C41H82NO8P,[M + H]+,C41H82NO8P,0.993969849,17.68839323,17.68839323,0,8,1,-2.744467439,2.744467439,2.295437095,748.5868,291.29,1904_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime291.29scanNumNApre,1904,2
met_6950,261,C52H89NO6,[M + H]+,C52H89NO6,1,74.9175503,74.9175503,0,22,0.70105763,-2.179705741,2.419394304,2.345132816,824.6782,427.77,2830_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime427.77scanNumNApre,2830,3
met_6951,638,C47H75NO4,[M + H]+,C47H75NO4,0.998994975,63.48628734,63.48628734,0,17,0.815007345,-3.143248069,3.143248069,-1.92927826,718.5755,395.16,1631_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime395.16scanNumNApre,1631,1
met_6952,37,C46H71NO4,[M + H]+,C46H71NO4,1,142.4265117,142.4265117,0,33,0.899191155,-2.402163761,2.402163761,-0.976740548,702.5449,334.57,1513_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime334.57scanNumNApre,1513,2
met_6959,2247,C37H41N11,[M + H]+,C37H41N11,0.025628141,1,1,0,1,0,NaN,NaN,-3.930236818,640.3594,91.42,192_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime91.42scanNumNAprec,192,1
met_6962,1432,C48H77NO,[M + H]+,C48H77NO,0.735678392,28.89839997,28.89839997,0,6,0.338623047,-1.460236419,1.460236419,0.30304044,684.608,416.53,1399_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime416.53scanNumNApre,1399,1
met_6977,1203,C36H66NO9P,[M + H]+,C36H66NO9P,0.890954774,40.40535477,40.40535477,0,9,0.919345552,-2.1982388,2.1982388,-0.429620389,688.4545,147.66,1420_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime147.66scanNumNApre,1420,3
met_6978,1819,C46H89NO3,[M + H]+,C46H89NO3,0.457286432,1,1,0,1,0,NaN,NaN,0.678083346,704.692,452.9,1532_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime452.9scanNumNAprec,1532,3
met_6979,1906,C47H71ClN4O3,[M + H]+,C47H71ClN4O3,0.360301508,20.8580109,20.8580109,0,9,0.682830561,-2.83717213,2.83717213,3.679715836,775.5316,175.25,2214_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime175.25scanNumNApre,2214,3
met_6988,1787,C34H56N5O6P,[M + H]+,C34H56N5O6P,0.486432161,12.14955263,12.14955263,0,5,0.393256103,-3.959373244,3.959373244,-1.05312577,662.4034,118.65,1197_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime118.65scanNumNApre,1197,2
met_6989,54,C47H71NO5,[M + H]+,C47H71NO5,1,132.9683117,132.9683117,0,35,0.930357226,-2.595985965,2.595985965,-1.233094127,730.5396,281.01,1734_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime281.01scanNumNApre,1734,1
met_6990,1288,C36H69N9O4,[M + H]+,C36H69N9O4,0.844723618,24.99482082,24.99482082,0,4,0.417779225,-4.428114548,4.428114548,-1.484564139,692.5535,352.65,1446_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime352.65scanNumNApre,1446,2
met_6994,2243,C40H53N5O4,[M + Na]+,C40H53N5O4,0.031155779,1,1,0,1,0,NaN,NaN,-1.703186323,690.3978,109.37,1433_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime109.37scanNumNApre,1433,3
met_7021,1811,C29H56NO9P,[M + H]+,C29H56NO9P,0.46080402,12.12454551,12.12454551,0,4,0.60076322,-2.573787019,2.573787019,1.942444862,594.3777,124.4,3935_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime124.4scanNumNAprec,3935,2
met_7025,122,C46H91NO6,[M + H]+,C46H91NO6,1,103.3535005,103.3535005,0,27,0.960071378,-2.515841345,2.547917119,3.423790566,754.6945,464.02,1981_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime464.02scanNumNApre,1981,3
met_7029,1510,C32H64N13O9P,[M + H]+,C32H64N13O9P,0.665829146,37.38513507,37.38513507,0,10,0.66481238,-3.373792918,3.373792918,0.826173787,806.4767,187.17,2604_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime187.17scanNumNApre,2604,1
met_7045,501,C45H74NO8P,[M + H]+,C45H74NO8P,1,16.25348355,16.25348355,0,5,0.708982036,-0.848857213,0.848857213,2.813595959,788.5247,175.68,2388_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime175.68scanNumNApre,2388,1
met_7060,1625,C46H84NO7P,[M + H]+,C46H84NO7P,0.544723618,38.0870991,38.0870991,0,8,0.793017456,-2.744467439,2.744467439,0.859406397,794.6065,306.68,2467_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime306.68scanNumNApre,2467,1
met_7062,637,C48H71NO4,[M + H]+,C48H71NO4,0.998994975,86.16056154,86.16056154,0,14,0.526296365,-2.117677128,2.117677128,-1.082113712,726.5448,218.74,1703_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime218.74scanNumNApre,1703,4
met_7063,1421,C46H85N5O7,[M + H]+,C46H85N5O7,0.742713568,12.44807202,12.44807202,0,5,0.651443233,-3.728620062,3.728620062,-0.70250529,820.6516,441.12,2788_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime441.12scanNumNApre,2788,3
met_707,784,C43H83NO5,[M + H]+,C43H83NO5,0.991959799,47.85502934,47.85502934,0,18,0.831726556,-3.051514967,3.051514967,2.15766549,694.6359,435.96,1459_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime435.96scanNumNApre,1459,1
met_7072,485,C32H61NO2,[M + H]+,C32H61NO2,1,19.54126661,19.54126661,0,5,0.698627104,-1.992825638,1.992825638,1.610945923,492.4783,154.11,2459_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime154.11scanNumNApre,2459,3
met_7084,1067,C53H103NO5,[M + H]+,C53H103NO5,0.950251256,38.62291448,38.62291448,0,8,0.431122449,-2.179705741,2.558402462,1.914430124,834.7925,563.09,2966_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime563.09scanNumNApre,2966,1
met_7086,5,C50H77NO4,[M + H]+,C50H77NO4,1,197.6703315,197.6703315,0,51,0.946524523,-2.334667727,2.362202777,-1.501994459,756.5914,387.13,1996_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime387.13scanNumNApre,1996,6
met_7087,145,C45H81NO4,[M + H]+,C45H81NO4,1,98.15611063,98.15611063,0,17,0.380430984,-1.558310933,1.931636892,2.374272574,700.6255,434.65,1500_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime434.65scanNumNApre,1500,7
met_71,1718,C43H77N3O6,[M + H]+,C43H77N3O6,0.5,104.3206476,104.3206476,0,14,0.549809185,-2.851014672,2.851014672,-3.021672792,732.5863,332.26,1749_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime332.26scanNumNApre,1749,3
met_710,2150,C45H61NO6,[M + Na]+,C45H61NO6,0.169346734,7.786411568,7.786411568,0,3,0.43960827,0.643360279,0.643360279,-2.191298906,734.4375,139.07,1754_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime139.07scanNumNApre,1754,2
met_7106,1029,C42H74O9,[M + H]+,C42H74O9,0.95879397,6,6,0,1,0,NaN,NaN,3.37174143,723.543,139.37,1669_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime139.37scanNumNApre,1669,3
met_7113,1329,C38H79N2O7P,[M + H]+,C38H79N2O7P,0.812060302,10.33462007,10.33462007,0,4,0.304776039,-3.373721853,3.373721853,1.037422998,707.5705,201.05,1550_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime201.05scanNumNApre,1550,2
met_7118,549,C43H85NO7,[M + H]+,C43H85NO7,1,8.940411694,8.940411694,0,8,0.327405212,-1.697845784,2.384933218,2.634336802,728.6418,356.45,1726_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime356.45scanNumNApre,1726,5
met_7119,611,C45H89NO7,[M + H]+,C45H89NO7,0.999497487,27.43336225,27.43336225,0,10,0.918965253,-2.851014672,2.851014672,1.347161835,756.6722,353.84,2000_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime353.84scanNumNApre,2000,2
met_7120,752,C52H95NO4,[M + H]+,C52H95NO4,0.994472362,48.62860089,48.62860089,0,9,0.345545843,-1.945321334,2.105044776,1.643884896,798.7347,443.44,2530_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime443.44scanNumNApre,2530,2
met_7121,29,C50H101NO6,[M + H]+,C50H101NO6,1,150.3981315,150.3981315,0,34,0.822112043,-2.384933218,2.384933218,1.394729255,812.7713,428.5,2703_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime428.5scanNumNAprec,2703,2
met_7126,1321,C56H89NO4,[M + H]+,C56H89NO4,0.81758794,188.670396,188.670396,0,40,0.866349593,-2.757396818,2.757396818,0.907852421,840.6872,443.48,3034_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime443.48scanNumNApre,3034,2
met_713,891,C42H88N3O5P,[M + H]+,C42H88N3O5P,0.982914573,11.02056227,11.02056227,0,7,0.988944701,-1.545188269,1.545188269,-1.789318065,746.6521,263.9,1881_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime263.9scanNumNAprec,1881,1
met_7141,413,C45H93N2O7P,[M + H]+,C45H93N2O7P,1,39.50316408,39.50316408,0,8,0.645583862,-2.573787019,2.573787019,-2.875095219,805.677,358.19,2598_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime358.19scanNumNApre,2598,5
