ppm	blank_peak	blank_intensity_flag	align_score	solera_NMR_D2O_3	aos122_ga_ms2_NMR_D2O_4	aos127_ga_ms2_NMR_D2O_5	aos129_ga_ms2_NMR_D2O_6	aos142_ga_ms2_NMR_D2O_7	aos145_ga_ms2_NMR_D2O_8	aos149_ga_ms2_NMR_D2O_9	aos25_ga_ms2_NMR_D2O_10	aos27_ga_ms3_NMR_D2O_11	aos32_ga_ms2_NMR_D2O_12	aos43_ga_ms4_NMR_D2O_13	aos46_ga_ms2_NMR_D2O_14	aos48_ga_ms2_NMR_D2O_15	aos50_ga_ms2_NMR_D2O_16	aos54_ga_bku_NMR_D2O_17	aos58_ga_ms2_NMR_D2O_18	aos65_ga_ms2_NMR_D2O_19	aos67_ga_ms2_NMR_D2O_20	aos76_ga_ms2_NMR_D2O_21	aos78_ga_ms4_NMR_D2O_22	aos127_ga_ms3_NMR_D2O_24	aos106_co_ms2_NMR_D2O_25	aos99_ga_ms2_NMR_D2O_26	aos108_ga_ms2_NMR_D2O_27	aos113_ga_ms1_NMR_D2O_28	aos115_gt_ms1_NMR_D2O_29	aos165_ga_ms2_NMR_D2O_30	aos167_ga_ms3_NMR_D2O_31	aos170_ga_ms2_NMR_D2O_32	aos173_ga_ms2_NMR_D2O_33	aos174_ga_ms2_NMR_D2O_34	aos175_ga_ms2_NMR_D2O_35	aos188_ga_ms3_NMR_D2O_36	aos192_ga_ms2_NMR_D2O_37	aos199_ga_ms2_NMR_D2O_38	aos200_ga_ms2_NMR_D2O_39	aos53_ga_ms2_NMR_D2O_40	aos56_ga_ms2_NMR_D2O_41	pooled_natural_isolate_NMR_D2O_42	pooled_pd1074_NMR_D2O_43	solera_NMR_D2O_44	solera_NMR_D2O_49	aos184_ga_ms2_NMR_D2O_50	aos185_ga_ms2_NMR_D2O_51	aos27_ga_ms4_NMR_D2O_52	aos28_ga_ms2_NMR_D2O_53	aos35_ga_ms2_NMR_D2O_54	aos36_ga_ms2_NMR_D2O_55	aos37_ga_ms2_NMR_D2O_56	aos38_ga_ms2_NMR_D2O_57	aos40_ga_ms2_NMR_D2O_58	aos42_ga_ms2_NMR_D2O_59	aos43_ga_bku_NMR_D2O_60	aos54_ga_bku2_NMR_D2O_61	aos71_ga_ms2_NMR_D2O_62	aos74_ga_ms2_NMR_D2O_63	aos69_ga_ms1_NMR_D2O_64	aos86_ga_ms2_NMR_D2O_65	aos90_ga_ms3_NMR_D2O_66	aos98_ga_ms2_NMR_D2O_67	aos99_ga_ms2_NMR_D2O_68	aos73_ga_ms2_NMR_D2O_70	aos81_ga_ms2_NMR_D2O_71	aos87_co_ms3_NMR_D2O_72	aos100_ga_ms2_NMR_D2O_73	aos96_ga_ms2_NMR_D2O_74	aos82_ga_ms2_NMR_D2O_75	aos84_ga_ms2_NMR_D2O_76	aos92_ga_ms2_NMR_D2O_77	aos93_ga_ms2_NMR_D2O_78	aos95_ga_ms2_NMR_D2O_79	aos107_ga_bku_NMR_D2O_80	aos109_ga_ms2_NMR_D2O_81	aos111_ga_ms2_NMR_D2O_82	aos116_ga_ms2_NMR_D2O_83	aos113_ga_ms1_NMR_D2O_84	aos125_ga_ms2_NMR_D2O_85	aos134_ga_ms2_NMR_D2O_86	aos140_ga_ms3_NMR_D2O_87	aos171_ga_ms2_NMR_D2O_88	aos180_ga_ms2_NMR_D2O_89	pooled_mutant_NMR_D2O_90	pooled_pd1074_NMR_D2O_91	solera_NMR_D2O_92	solera_NMR_D2O_97	aos85_ga_ms3_NMR_D2O_98	aos181_ga_ms2_NMR_D2O_99	aos193_ga_ms3_NMR_D2O_100	aos196_ga_ms2_NMR_D2O_101	aos26_ga_ms2_NMR_D2O_102	aos39_ga_ms2_NMR_D2O_103	aos41_ga_ms2_NMR_D2O_104	aos33_ga_ms2_NMR_D2O_105	aos44_ga_ms2_NMR_D2O_106	aos47_ga_ms2_NMR_D2O_107	aos49_ga_ms2_NMR_D2O_108	aos51_ga_ms2_NMR_D2O_109	aos45_ga_ms2_NMR_D2O_110	aos54_ga_ms4_NMR_D2O_111	aos66_ga_ms2_NMR_D2O_112	aos70_ga_ms2_NMR_D2O_113	aos69_ga_ms3_NMR_D2O_114	aos75_ga_ms4_NMR_D2O_115	aos79_ga_ms2_NMR_D2O_116	aos83_ga_ms2_NMR_D2O_117	aos87_ga_ms3_NMR_D2O_118	aos91_ga_ms2_NMR_D2O_119	aos101_ga_ms2_NMR_D2O_121	aos102_ga_ms3_NMR_D2O_122	aos105_co_ms2_NMR_D2O_123	aos113_ga_ms1_NMR_D2O_124	aos114_ga_ms2_NMR_D2O_125	aos118_ga_ms2_NMR_D2O_126	aos120_ga_ms2_NMR_D2O_127	aos133_ga_ms2_NMR_D2O_128	aos135_ga_ms2_NMR_D2O_129	aos140_gt_ms3_NMR_D2O_130	aos166_ga_ms2_NMR_D2O_131	aos167_ga_ms4_NMR_D2O_132	aos169_ga_ms2_NMR_D2O_133	aos197_ga_ms1_NMR_D2O_134	aos196_ga_ms3_NMR_D2O_135	aos193_ga_ms2_NMR_D2O_136	aos198_ga_ms2_NMR_D2O_137	aos88_ga_ms2_NMR_D2O_138	aos94_ga_ms2_NMR_D2O_139	aos85_ga_ms2_NMR_D2O_140	aos99_ga_ms2_NMR_D2O_141	pooled_mutant_NMR_D2O_142	pooled_pd1074_NMR_D2O_143	solera_NMR_D2O_144
ppm_1_5561	1	0	23.24	20943505829.66468	7802898861.266394	17477673525.97307	8139140882.391421	14426655275.26063	10201582156.86893	10420415205.31894	10942212994.85963	11647975454.81429	5265152243.568755	20690002710.0957	1557686088.62202	15256478792.95956	9183743738.898272	11368943338.8653	15863221852.2695	6581675447.534248	11616449334.95132	16422122305.03517	12974998823.1823	14753612345.99508	8930517110.418192	11524748320.9889	9182550120.215082	9494245877.140816	9690973394.353477	13032623831.27505	8703480628.570154	25093517046.72253	11595898926.04177	6905499845.94091	8004942064.788241	10289316758.08563	18204226150.36631	8380943109.442137	16516491807.94166	8791237689.812572	10086991854.95842	9539815380.1754	9338516773.160641	18157671259.83174	18274213900.69521	17528169169.37734	22526042152.23736	2602568948.194317	9194363327.383186	9496777448.931467	3291061858.633023	12881171502.23911	13378041027.34264	6489171279.880608	12932392901.01118	16850085761.61268	21471355668.73022	16068627263.24582	15373250269.43545	5658669914.332088	11629973000.3484	20928429203.24562	14950266922.11365	15620828277.62951	1557686088.62202	4690539245.409518	6088155233.77773	24315276366.37062	25607208348.82415	9541040225.149229	15251306552.25769	21628080528.92636	10177573821.64736	6217632447.817518	10182196979.19603	1557686088.62202	29154604654.78001	14415104177.48625	11096772617.16602	10915743928.29381	13450064121.16331	14608135462.00551	11136571345.12341	7266120941.496635	11163420802.38026	10369774970.02449	18341536853.77734	13857591372.73519	8033371656.281643	12659869787.51875	18585553405.96453	12002588167.21005	12061925936.84467	15062113769.01711	8806022709.165327	1580541357.764705	7499808773.268764	12025178457.29639	16107684329.45361	22885642683.74294	11192376243.6792	8000492485.074475	10514783360.08115	5490404421.880426	6324033002.937567	25833434703.96028	20582155196.37604	1557686088.62202	8671950401.06638	1557686088.62202	8592571515.162016	8833514733.219402	15400927183.92392	7877804874.8267	34092294420.45973	10698913279.70287	11296727498.92925	14540538297.25573	12995931607.5745	9640069499.725792	10869056787.33976	9090488600.598137	7750323543.306955	11706498703.20359	10672764870.26434	14237737957.91035	7690486796.354019	12235851199.63496	21881466522.99487	6912518377.567205	11541555515.87527	13265532875.53663	10392399894.25786	10723535179.10807
ppm_1_568	0	0	22.91	18325899532.33607	7501486203.172211	16910321859.08353	7582356921.998669	14128663414.25885	9974357542.264462	9789496388.189779	11371814765.16908	11328724265.7734	5370398667.7384	21405548587.72324	5748453919.394686	14810160727.12664	8520125146.477057	11365897479.09107	16055077114.73637	6496058521.4067	1554636356.29488	16260132532.6096	12864453470.39597	13993381712.02885	8583830451.842669	11127746551.13877	9064314174.044996	9270143896.763866	9652933791.368132	12232079956.90009	8574756080.091754	25278870815.11221	11366624932.23037	6458614013.680233	7486266292.501499	10388615786.46879	19287573435.74845	8342671625.270901	16315572629.19569	8735330012.53706	9969273521.627993	9177534736.144121	9063088189.135441	16749783982.30083	16501122817.71386	17611831815.44584	22303633069.66901	2258507894.725512	9374492161.890957	9826061016.868698	2956335633.326616	12797509748.44473	13659444219.48279	6452687325.920889	12312558432.99198	16766998917.81583	20623138439.82751	15602007322.71387	15191030929.04121	5836865560.699377	11405300789.86705	20161245369.22455	14563149527.85077	14772550587.87845	9362205835.223421	4937371866.373636	6447829893.153888	24111139068.76545	26234377765.36838	9175653146.477356	14400964788.44603	21837225746.88868	10079986813.54591	6338627990.168003	10441754527.51438	16522704409.30653	30247353107.89858	12808358225.77246	10581682488.72387	10560216815.18106	13114660239.56997	14134039757.60933	10736397329.15071	7198654732.931021	11310261802.31103	10047013782.20794	16936521255.48755	12428651313.05144	8121866587.498676	12971361463.73933	17570967632.68728	12099460458.82334	12471994356.43018	15609307167.15405	9422933623.403952	1554636356.29488	7283223426.672323	12456228781.34892	15537486423.16806	23037284029.31209	11215709801.79739	7622362605.144608	9664024559.379778	5545172448.375897	6524144982.993814	25253555368.20224	21162198736.9754	17528556067.08205	8730666450.440962	16745744411.61833	8117413562.443323	8888000430.398043	11926108696.40736	7475193910.451445	34089817669.57862	1554636356.29488	10971096618.58421	13839481001.15057	12385759613.5988	9223541500.63199	10485458195.17812	8848365564.157087	7489638378.920679	11029008484.36807	10388353362.3596	13206696249.65922	7846539941.290049	11293819042.21659	22106502060.79722	6995101882.962231	10900976527.28675	13010992069.9602	10140741472.16519	9730606737.502617
ppm_1_5767	0	0	21.2	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	7679678941.455414	1136194836.306272	1136194836.306272	5327394468.475628	1136194836.306272	5866760892.932558	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	14781729097.76106	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	9049474630.752308	1136194836.306272	1136194836.306272	1136194836.306272	10456987009.66792	1136194836.306272	6907790678.40239	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	10926241078.3805	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	9622680983.308836	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	16434447227.57293	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	8188662898.966179	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	11580589788.82869	1136194836.306272	1136194836.306272	9607383450.766277	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	12371109462.52577	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272	1136194836.306272
ppm_1_584	0	0	21.72	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	11442342028.00496	1111358194.169612	1111358194.169612	19492431191.42236	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	6646025842.443522	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	15312976554.46618	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	7772371920.325931	1111358194.169612	1111358194.169612	1111358194.169612	23840832017.18907	1111358194.169612	1111358194.169612	1111358194.169612	7736104239.703835	5016181319.756228	1111358194.169612	14467887517.26427	22961809736.90815	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	6244895524.024238	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	22253271364.41668	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	6139478995.221991	12950864555.53612	1111358194.169612	1111358194.169612	10225259292.66882	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612	1111358194.169612
ppm_1_591	0	0	14.96	1164557097.608552	9652124377.063046	13841839682.60579	6970632722.306332	12654573703.39986	8831917198.989735	8166645052.778836	18062976098.73149	10293383813.37438	1164557097.608552	1164557097.608552	1164557097.608552	13086958535.06934	1164557097.608552	10562441589.93133	1164557097.608552	1164557097.608552	1164557097.608552	14728016095.54522	12886200999.24975	12518134067.36023	8035818081.291932	10391529326.34984	9136216605.873556	10068911349.78454	9400424278.282362	1164557097.608552	7038468082.510676	22252112177.66518	11226615479.29333	1164557097.608552	7481527579.151395	1164557097.608552	40821385943.46446	1164557097.608552	1164557097.608552	1164557097.608552	1164557097.608552	10831929588.17057	11007199771.24328	1164557097.608552	1164557097.608552	24281187057.46769	37343375288.41673	1194552837.871696	9785916707.442822	1164557097.608552	1164557097.608552	12052062093.98004	12754982704.44713	6487586120.909848	11782134628.533	15171782488.25271	14157308585.12371	22501068715.84315	19157647504.14205	1164557097.608552	12053331923.44073	16969285496.81233	16420332843.40927	13180538195.5115	10093162416.17408	1164557097.608552	1164557097.608552	34348933894.19751	41830432155.65189	1164557097.608552	18044767159.84317	17939772537.04534	8614282791.386951	5602293377.618438	8220241840.259857	21139436295.62663	36194661284.98677	1164557097.608552	10885723401.1106	14641070098.09727	26926974065.00597	15180475443.71034	12007878634.82584	6537995603.680215	14770602147.92892	10665418884.98222	13561960190.7465	1164557097.608552	1164557097.608552	12612273410.4513	1164557097.608552	14051586363.17901	12062411691.63117	1164557097.608552	1164557097.608552	1164557097.608552	1164557097.608552	12072246210.86072	15485820149.98698	38580344599.60073	16102018423.30051	1164557097.608552	9359300989.233257	1164557097.608552	1164557097.608552	23872680702.20649	26480289615.49007	11597256430.08209	6635074281.221676	20100407340.17913	7909241009.212418	1164557097.608552	14942492072.65637	8262508307.538407	115118361738.5884	8807490841.191383	14673204001.19425	12488760674.57448	14080136486.0022	11022823764.66252	12074097306.49131	7384723512.307199	7776727133.315056	11440902743.1306	1164557097.608552	13092371435.15864	9454035132.114563	8754544285.503767	43215737880.549	7723009254.057006	9962770115.273026	17053339018.0018	10415271839.25322	1164557097.608552
ppm_1_5981	0	0	14.71	16412217322.08562	11940487026.57107	14150733011.75683	1341348671.296651	13025655346.05309	9077220655.996141	8809330201.892956	25398804036.70786	11276896968.34342	5904225820.208488	19316432686.38206	6256835920.000018	13370632540.6795	1341348671.296651	10980353236.51583	13754761473.58294	1341348671.296651	10223648995.96212	15147782691.85868	14294890502.053	12855504021.76888	9043415755.948742	12059034525.82486	9459231219.374968	11133156323.02386	9832362056.886992	1341348671.296651	1341348671.296651	21920031667.04281	11734300662.5416	1341348671.296651	7553269877.160985	22284308382.79103	58269025916.53985	1341348671.296651	28903021201.66909	1341348671.296651	1341348671.296651	12898390851.5882	14288170631.88875	15102545796.15205	14192377872.0362	34360336760.47057	56577418823.27346	1341871521.236757	11565805780.68227	1341348671.296651	1341348671.296651	13107614703.63724	14039791608.40885	6806421010.624147	12324356510.34413	15234508327.74549	14875893904.08949	30349687962.88702	24538822635.71381	6482216305.216452	13386884907.07395	20405525432.74826	20652480177.87466	14991500689.42271	12842180929.5925	1341348671.296651	1341348671.296651	48414344008.71309	61873770936.6776	9743880977.598864	24261765616.01727	23624822471.08727	9622450012.576529	6194257051.017786	9801880037.343483	29094250892.06047	51377383352.42718	12579957064.3944	12107113601.55992	18408498729.32812	39978059238.61189	17366650279.77484	14044944129.07675	6686109434.617756	19836319663.22766	13350586370.37594	13842318460.55067	11091278018.44786	1341348671.296651	13413121913.27333	17705495734.047	17253035295.33479	12522863681.64179	1341348671.296651	13794156567.78689	1341348671.296651	1341348671.296651	12524884291.50742	20807362374.77396	57266301368.51373	20913069024.98961	9858084988.800436	9325320056.636665	1341348671.296651	1341348671.296651	29932555392.6503	36765281684.11417	12540162964.73567	7320191815.047901	28547682000.89051	9130037796.54895	1341348671.296651	20133325564.2628	9342262784.890762	175513023576.7635	9362848969.36606	19553077140.71881	13205044292.79088	18042008549.01098	13137871079.27569	13880521130.77808	1341348671.296651	8427624501.975256	13390366435.35999	1341348671.296651	13470050277.45276	10702354375.77795	9364457824.280458	64692621139.57596	8600562196.347956	11535561183.89735	22717105649.25812	12114111932.77676	9149072316.664297
ppm_1_6058	0	0	14.58	16493316293.64172	13278104090.44002	14475828146.08389	7502210651.759098	13156743165.60374	9291043061.679291	9330513732.96965	28028756517.21886	11924751405.29229	6133122409.583288	19524232463.02181	6366377602.959517	13885882347.34035	1466245046.789913	11316294913.18272	13825119517.66267	1466245046.789913	1466245046.789913	16131850725.11463	15118920557.29661	13261587027.65336	9262932937.449955	13213056054.37969	9889389280.801876	11765110231.59255	1466245046.789913	1466245046.789913	1466245046.789913	21471737126.59701	1466245046.789913	8554471776.92547	8151982009.197774	26665063730.85849	63235141895.88262	10605838928.10888	31996448742.24587	10174648672.59192	13046064105.37906	14034759703.14351	15887357226.81411	14733845617.28646	1466245046.789913	39086749997.30962	65783285694.41563	1491756646.826419	12718551535.0046	1466245046.789913	1466245046.789913	13878625777.91883	15063377957.84824	1466245046.789913	12958891848.41138	15427837831.84094	16036582133.49452	33042807610.71635	1466245046.789913	1466245046.789913	13966126719.82796	23194506272.89893	22747221750.13406	16287121650.12727	14596274682.17842	5542048663.748539	6396205218.265167	54716716766.09291	70694345159.23953	10009700996.47756	26274661650.14162	27185801650.89825	10030999262.30478	6305561637.577799	10567030942.58527	34675930828.10268	60549190183.39635	1466245046.789913	12797885405.60627	20124575331.9466	45407284481.1216	18345256514.40075	14849686007.72672	7073649383.127069	22107289311.82801	14921306363.0828	13627580639.83427	1466245046.789913	1466245046.789913	14994312828.01944	18232507341.2084	19235735717.49303	12750100951.16783	17676145588.2137	14443105178.84401	1466245046.789913	1466245046.789913	13114536706.76327	24234443283.54917	65038517967.00311	22457909714.32724	10841581423.58792	9958290113.833067	1466245046.789913	1466245046.789913	34235281381.70728	42032597160.39801	13345256495.72646	7717340035.846203	34092867909.49707	9350159420.64176	9863992709.147131	22432534405.53575	9947844002.609413	197428588624.2087	9897138824.503742	21430594902.86044	13395407015.59367	20072864801.55497	14033960953.34397	15350814277.53925	1466245046.789913	8754180402.083685	14222901021.32294	16878101457.99644	13510476860.19767	11082770410.85814	9776154274.141193	73293523963.49757	9100585835.965572	12508850751.57157	25358712434.20391	13223973724.16822	9317131050.679852
ppm_1_6127	1	0	18.39	16517907893.99186	13133156262.80884	1500105595.017968	7606466377.938601	12845732780.54295	9254478679.011276	9468944024.291477	28655032759.93882	11869107728.5093	6185036895.640915	1500105595.017968	6362255687.478313	13917490052.67116	12607121378.89855	11319930175.79847	13695985815.63924	8115119593.844601	10415204218.58721	1500105595.017968	15115750886.78292	1500105595.017968	1500105595.017968	13440054746.33982	9918875593.021782	11766840535.25814	10039514260.19594	15797149750.59261	7945049621.065749	1500105595.017968	12235844670.22518	8663497843.056501	8222024644.859485	1500105595.017968	62717708287.99496	10949164134.92667	32998476988.67677	1500105595.017968	1500105595.017968	14141635451.39644	15932008126.48476	14733845617.28646	14141619325.44427	38491818881.01892	63623015997.51585	1515149820.161961	12465245812.04603	15233522686.0272	3827242646.009983	13702752015.18568	15144882579.90401	7191389579.444408	12916793115.7457	1500105595.017968	1500105595.017968	32849194536.61439	26783394164.69601	6842968910.747336	13795704308.64765	23410377674.25878	21570771327.61415	16521786349.66312	1500105595.017968	1500105595.017968	1500105595.017968	51884015670.85693	66830807675.62956	9953569729.889488	26269152147.4204	25918123076.93826	1500105595.017968	1500105595.017968	1500105595.017968	31348547684.14399	1500105595.017968	13211021972.2662	12807668159.23873	19553660556.96244	43708501179.59445	17954542580.43905	14577858007.28313	1500105595.017968	21113204319.44036	14640149576.27004	13627580639.83427	11204341505.30029	10264944498.29578	1500105595.017968	18219644506.75913	19208061289.77933	1500105595.017968	18895380459.96515	1500105595.017968	2919325370.14085	8573056892.703781	13097000010.20515	24466846224.04802	61960543060.77917	22188620431.95297	11027430617.06178	1500105595.017968	6077299306.635481	7478793516.395012	35125183707.58543	40968331269.67461	13434461382.50944	1500105595.017968	30990280491.02805	9074994978.610657	1500105595.017968	22626139575.17606	9906409175.104961	182417200424.9991	10044263130.10026	20654482785.70089	13220923523.8221	19619222775.76909	13739538930.01236	15486103811.25246	9640653131.456873	8823233165.919928	13947358021.90227	17358642393.91593	13442182697.482	10991518490.68755	9858375898.341877	68448745378.30267	9180296932.837004	12775724323.06132	24513974442.63398	13437781420.21189	9317131050.679852
ppm_1_6196	1	0	13.45	1399904817.351664	11792101062.11762	14879147311.20947	1399904817.351664	11997048258.1234	1399904817.351664	9046772225.753754	23491905452.91682	10820189624.17018	6175175009.328407	1399904817.351664	1399904817.351664	1399904817.351664	1399904817.351664	11063419181.84406	1399904817.351664	8051110302.158348	1399904817.351664	16325262773.78652	14480721649.17227	13677244325.843	1399904817.351664	12796080011.48411	1399904817.351664	11216090931.19531	9667112841.048561	15064866463.25846	1399904817.351664	1399904817.351664	12121189866.22238	1399904817.351664	1399904817.351664	1399904817.351664	48106339583.46564	10498506198.60186	28177900727.41848	1399904817.351664	1399904817.351664	12741783309.377	13854264842.79561	1399904817.351664	1399904817.351664	31688274374.28976	1399904817.351664	1399904817.351664	11667882720.14588	1399904817.351664	3817186506.022176	12845761701.065	13762115129.64597	7102250835.979824	1399904817.351664	1399904817.351664	1399904817.351664	1399904817.351664	24690473029.46818	6822985882.797506	12854233599.76062	21659321991.80537	19090751856.52356	15638024439.49527	1399904817.351664	1399904817.351664	5765188754.953669	42100346546.15986	54362252274.68967	1399904817.351664	22228988490.90523	1399904817.351664	1399904817.351664	1399904817.351664	1399904817.351664	1399904817.351664	1399904817.351664	1399904817.351664	12263506945.11227	1399904817.351664	1399904817.351664	16610889008.56542	13286509615.74661	7258944952.131189	17999733897.5893	12981905529.15795	1399904817.351664	1399904817.351664	1399904817.351664	16226504117.16996	1399904817.351664	17235551945.99817	12151609875.75056	18576926351.45456	14675602066.20468	1399904817.351664	1399904817.351664	1399904817.351664	1399904817.351664	50371237175.46421	18625284000.8982	1399904817.351664	1399904817.351664	1399904817.351664	7375165921.227274	31672845226.24426	34548216938.62883	13084020114.62167	1399904817.351664	1399904817.351664	8138481334.183382	1399904817.351664	19000798555.75422	9431606145.901098	1399904817.351664	9823709870.008949	17172004104.77903	12472974246.88506	17112456822.7971	12510775388.58589	13905041575.11496	1399904817.351664	8360011428.013036	1399904817.351664	15357553458.70714	1399904817.351664	10227126148.48346	1399904817.351664	1399904817.351664	8649556669.730209	12073133848.85983	20943427222.69936	12567207854.82338	1399904817.351664
ppm_1_6275	0	0	18.79	15741804047.13504	11508333439.17001	1345427668.810588	8853117170.573601	11586570384.86554	9073251253.785595	9752384961.78878	16129134906.29803	10541240739.41982	6499985514.712758	18396276906.59689	6210900677.646902	14000183614.00561	11238149974.23323	11349354423.4315	14105009998.74479	8186696652.952061	10266795331.82312	17544311418.55857	13984478384.57522	16628404352.4008	8432952248.853964	13024532156.50203	10429746077.98983	11076752197.31459	9268468087.672506	16613703252.23329	9698262839.565956	19888776322.28015	13325536360.64629	8135438025.525382	10013961354.31342	1345427668.810588	29659483711.33253	11122706027.60332	22441374582.65554	9886886109.985531	12469085127.85011	11533339100.3044	11565484165.68082	14399299430.1668	13799145327.14436	21703162441.23196	32123592701.96513	1383027233.894728	10041659617.54392	1345427668.810588	3852318469.150929	12427244521.341	13476367874.82061	7233792860.771097	13774002038.96422	14870382268.31476	15899802596.2955	19861545551.66037	20310803295.793	7013901858.887794	12092500926.82483	21077503637.40061	16163335299.9455	15748007250.48486	9168796303.062038	5662360467.156523	6279477865.956402	28393708310.85501	34231888081.64383	1345427668.810588	16228953179.74483	18414222009.45277	8390651227.557026	5646374672.759322	8182381023.093433	17583489619.46003	28715467608.84701	13369721963.07722	11971041924.00047	14205558773.98724	1345427668.810588	15108882520.57209	11836648068.13837	1345427668.810588	13717425095.77623	11627647990.84316	13609619518.18982	11013239019.63755	1345427668.810588	17569770426.41183	1345427668.810588	15374242873.56283	12191294361.64217	19688221107.67125	14612183230.71862	2917715456.150552	8713854065.486498	12960779517.54627	1345427668.810588	32139414789.3687	14022100814.57358	10180068734.69627	10088621618.15387	6575401565.192893	7516192158.172268	26985582528.63094	25823471850.46137	13620319102.08526	6959054144.249803	17404459354.7688	7992701191.99387	7806057765.214128	15908558947.89466	9411930564.609491	1345427668.810588	10988136273.80672	13479816629.08318	12905233525.17327	14293310849.81088	11300493850.91514	13214094022.95388	10474043980.02505	8444545086.36727	12297098541.26889	13567187419.17595	13399629908.64489	9543440001.171333	11261070844.39711	1345427668.810588	8382279771.427979	12393898302.47054	16384922820.9385	12144967759.91241	9485252450.564648
